blob_amount_contours,blob_angle,blob_area,blob_centroid_x,blob_centroid_y,blob_width,centroid_bottom_is_empty,centroid_is_empty,centroid_top_is_empty,grid_2_0,grid_2_1,grid_2_2,grid_2_3,grid_2_4,grid_2_5,grid_2_6,grid_2_7,grid_3_0,grid_3_1,grid_3_2,grid_3_3,grid_3_4,grid_3_5,grid_3_6,grid_3_7,grid_4_0,grid_4_1,grid_4_2,grid_4_3,grid_4_4,grid_4_5,grid_4_6,grid_4_7,grid_5_0,grid_5_1,grid_5_2,grid_5_3,grid_5_4,grid_5_5,grid_5_6,grid_5_7,number_of_holes,label
55,90.0,214.5,16.4413364413,12.9976689977,17,0,0,0,9,5,0,7,8,0,4,10,16,9,0,16,14,10,14,8,16,12,9,16,16,9,1,0,12,16,13,5,14,4,0,0,0,7
42,90.0,375.5,15.4766977364,15.7079449623,18,1,0,1,5,12,10,14,1,14,16,10,16,8,0,12,16,8,2,16,8,8,0,12,16,0,1,16,2,14,12,10,7,10,13,7,2,8
40,90.0,428.5,14.9432127577,14.9926098794,20,0,0,0,12,16,12,16,12,15,16,12,16,10,0,13,16,11,10,16,12,9,0,15,16,13,12,16,5,16,12,16,6,10,12,5,2,8
38,90.0,371.5,14.5370121131,14.2525796321,20,0,0,0,9,15,14,14,9,16,16,10,16,13,0,16,16,16,16,16,14,14,10,16,14,12,16,16,4,16,16,12,1,0,2,4,1,8
39,-86.8201675415,349.0,14.7774594078,14.5148042025,19,0,0,0,8,16,13,7,9,16,16,12,12,16,16,16,16,13,7,16,16,13,10,16,13,16,16,13,13,16,15,6,0,0,2,0,0,8
38,86.9872126579,286.5,14.5677719604,14.449098313,17,0,0,1,4,15,12,3,5,11,14,9,14,12,14,16,16,16,16,14,14,14,15,16,13,16,13,3,1,7,14,5,0,0,0,0,0,8
36,-86.1859207153,359.5,15.3838664812,16.6003708855,19,1,0,1,4,13,14,4,5,16,16,6,16,14,12,16,16,10,6,16,14,12,5,13,16,11,2,16,1,4,4,16,8,11,16,11,2,8
38,-86.1859207153,300.0,14.2905555556,15.2983333333,18,0,0,1,12,13,8,8,11,16,16,11,16,12,12,16,16,16,16,16,7,10,13,16,8,11,15,12,0,8,16,6,0,0,1,0,0,8
48,87.1375946999,294.0,14.1473922902,14.7006802721,20,0,1,1,2,13,9,13,5,2,4,0,16,9,0,7,16,16,12,12,11,16,16,13,8,15,8,16,1,6,3,0,0,2,11,9,1,8
37,90.0,420.0,16.0674603175,15.5650793651,19,1,0,1,3,15,15,8,9,15,16,11,14,12,12,16,15,4,5,16,16,4,5,16,14,5,7,16,16,16,16,14,14,16,15,7,2,8
34,90.0,356.5,15.2949976625,16.0682561945,19,0,0,1,3,12,11,9,12,8,12,2,16,9,10,16,8,0,2,16,16,4,12,5,11,7,0,11,11,13,11,0,0,9,13,12,2,8
35,86.6335391998,335.5,15.7054148038,16.8569299553,21,1,0,1,6,14,16,13,1,4,13,5,16,4,0,5,14,14,5,13,11,9,8,13,16,9,0,12,0,0,4,3,0,13,5,16,2,8
41,80.5376777649,436.5,15.0145093547,15.8533791523,23,0,0,1,8,15,12,16,16,16,16,8,16,3,1,16,6,0,2,16,14,9,12,16,0,0,5,14,1,8,8,9,11,4,14,6,2,8
39,90.0,348.5,15.2721186035,14.962219034,20,1,0,1,3,13,16,6,7,12,11,4,12,10,10,16,14,5,5,16,16,7,12,16,15,6,10,16,12,16,11,0,2,11,13,6,2,8
31,-87.1375961304,253.5,13.5450361604,15.285338593,20,1,0,0,7,5,4,5,13,10,10,14,12,16,16,16,13,4,12,16,16,16,8,0,4,8,7,0,7,16,0,0,0,0,0,0,1,8
36,90.0,360.0,15.249537037,15.3087962963,17,1,0,1,5,14,16,9,8,13,14,6,16,4,1,16,16,4,1,10,16,5,12,16,16,7,5,10,5,16,14,6,1,11,16,6,2,8
41,-87.3974456787,259.0,12.8468468468,16.055984556,20,1,0,0,12,16,14,8,15,10,10,16,3,13,16,16,13,4,8,16,0,6,14,1,5,8,8,6,2,15,1,0,0,0,0,0,1,8
38,90.0,409.0,15.5281173594,15.1711491443,19,1,0,1,3,16,15,12,15,16,14,2,16,15,1,16,12,0,4,14,16,5,3,16,15,3,1,16,14,13,15,8,4,14,14,11,2,8
45,90.0,369.5,15.5299954894,14.949932341,20,0,0,0,6,16,13,14,4,4,6,9,16,13,7,16,16,16,16,16,14,16,16,15,14,16,16,16,2,13,16,7,1,11,16,12,0,8
43,90.0,405.0,15.2032921811,14.9798353909,19,1,0,0,14,16,16,8,6,14,16,12,16,16,10,16,16,11,12,16,16,7,10,16,16,10,12,16,13,16,15,10,8,12,14,5,2,8
47,90.0,362.0,17.138121547,16.9337016575,21,1,0,1,0,10,5,0,3,12,15,1,10,16,16,12,12,10,5,13,10,13,1,16,16,5,0,16,1,13,12,16,9,16,12,16,2,8
38,-81.0273742676,357.0,15.3520074697,15.974789916,20,1,0,1,4,8,8,4,11,11,11,10,16,11,14,16,16,1,4,16,14,5,12,16,13,15,10,16,2,16,16,12,0,3,12,12,2,8
43,-87.5104446411,342.5,15.1304136253,15.1829683698,18,1,0,1,7,14,16,9,7,15,15,3,16,7,4,16,16,2,7,8,8,8,7,15,13,9,7,10,4,16,13,2,1,11,16,6,2,8
32,90.0,326.0,14.091002045,13.3149284254,19,0,0,0,10,16,16,14,8,15,16,12,16,16,0,16,16,16,16,16,16,16,16,15,5,6,8,8,13,16,13,3,0,0,0,0,0,8
48,90.0,272.5,14.274617737,13.7272171254,17,0,0,0,14,16,15,4,2,8,12,12,10,16,7,16,16,16,16,14,6,16,16,15,8,12,11,2,10,14,10,0,0,0,0,0,0,8
38,90.0,401.5,16.2308011623,15.9070153591,19,1,0,1,1,13,15,7,11,13,13,1,11,8,1,13,13,0,7,11,16,5,5,16,14,0,2,16,16,14,14,5,12,11,9,14,2,8
45,78.6900672913,387.5,16.4008602151,16.1776344086,23,1,0,0,0,14,12,14,0,2,10,1,16,16,0,12,12,15,16,10,8,16,6,7,16,9,4,16,0,8,16,16,13,16,16,16,2,8
43,90.0,301.0,14.2868217054,13.7286821705,17,0,0,0,14,16,16,12,4,9,16,12,14,13,4,16,16,16,16,16,5,16,13,16,13,9,10,2,10,16,11,5,0,0,0,0,1,8
35,90.0,293.5,14.515048268,13.8245315162,18,1,0,1,14,16,9,0,4,12,16,14,16,10,15,12,16,7,16,14,16,5,9,15,8,12,12,3,7,16,13,2,0,0,0,0,1,8
34,85.6012945175,418.5,15.9418558343,16.1816009558,21,1,0,1,5,16,9,15,9,12,9,6,14,12,0,16,14,1,7,16,6,14,16,16,14,2,4,16,0,12,16,13,11,13,10,16,2,8
45,-86.9872131348,344.5,15.4663763909,14.8558297049,19,0,0,0,2,11,16,16,7,5,7,2,12,14,1,16,16,14,14,16,16,14,11,14,13,12,12,16,12,16,11,3,0,13,14,9,1,8
50,90.0,274.0,13.2615571776,17.0590024331,20,0,0,1,14,16,16,14,5,15,16,14,16,9,1,9,16,13,4,16,5,9,3,5,16,16,16,14,0,0,0,11,5,0,3,0,0,8
32,-86.9872131348,320.5,15.2802912116,14.9849193968,17,0,0,0,12,11,5,0,8,15,13,11,16,15,14,12,16,6,1,16,16,13,10,15,12,13,13,14,11,16,13,3,0,4,7,1,1,8
46,90.0,338.0,17.3520710059,17.9334319527,22,1,0,0,2,3,0,0,4,13,16,3,16,12,6,6,15,6,7,14,16,16,16,16,12,0,0,16,9,13,11,4,12,13,9,16,1,8
40,90.0,398.0,14.6691792295,15.3132328308,19,1,0,1,2,15,12,15,16,12,14,2,12,9,0,12,13,0,3,16,16,1,6,14,11,11,0,16,14,16,14,3,0,8,13,16,2,8
40,-86.1859207153,433.0,16.3129330254,15.454195535,20,1,0,1,3,14,15,8,13,13,15,7,12,8,11,16,13,0,6,16,16,8,5,16,13,0,7,16,14,15,14,14,15,16,16,7,2,8
50,90.0,337.0,14.253214639,13.0212660732,20,0,0,1,8,16,16,16,16,16,14,4,16,6,9,16,15,14,16,14,16,2,13,16,8,2,8,12,16,13,11,7,2,0,0,0,1,8
38,83.6598081589,355.5,16.2240975152,15.3891233005,18,1,0,0,0,11,16,13,5,7,1,1,12,16,16,16,16,16,16,14,16,16,16,16,16,3,8,16,6,12,13,12,15,16,16,9,1,8
30,90.0,434.0,15.6482334869,14.7841781874,20,1,0,1,7,15,13,14,9,16,15,5,16,5,0,13,16,4,5,16,16,6,0,13,16,1,6,16,16,14,11,13,10,15,16,11,2,8
41,90.0,444.5,15.8522684664,15.1286089239,20,1,0,1,4,16,16,15,12,16,15,6,16,9,0,13,16,5,10,16,16,12,4,15,16,3,5,16,16,16,16,12,11,16,16,10,2,8
44,86.8201699257,378.0,15.6547619048,14.4603174603,20,0,0,1,5,15,16,10,6,14,14,8,16,14,13,16,16,16,16,16,16,8,7,16,16,16,16,14,12,16,16,12,3,8,9,2,1,8
57,83.290163517,273.0,13.7234432234,16.8547008547,22,0,0,0,11,15,12,16,10,12,16,13,16,5,0,4,16,16,16,16,16,8,0,2,16,13,16,14,0,0,0,9,15,1,1,1,0,8
46,90.0,357.5,14.9944055944,16.4512820513,18,0,0,1,5,16,16,14,4,11,16,13,14,10,5,16,16,14,9,16,12,12,8,16,16,15,2,16,0,2,14,4,5,11,16,14,2,8
37,90.0,349.5,14.6790653314,13.5283738674,20,0,0,0,16,16,16,11,4,13,16,12,16,16,4,14,16,16,16,16,16,13,3,15,14,8,11,9,13,16,16,11,1,0,0,0,1,8
38,90.0,340.0,14.5549019608,15.2053921569,18,1,0,1,4,15,14,11,13,14,12,3,16,3,10,16,16,1,3,13,16,9,15,1,14,14,5,13,14,16,4,0,0,3,13,14,2,8
39,-81.8698959351,384.5,15.8318162115,15.3610749892,21,0,0,1,0,6,9,11,16,16,11,2,10,14,13,16,16,16,9,14,16,8,6,15,12,16,8,16,16,14,15,5,0,9,16,16,1,8
31,85.6012949944,430.5,16.0360046458,15.7142857143,20,1,0,1,8,15,16,15,8,11,16,7,16,7,4,16,16,13,12,16,16,6,5,16,16,1,8,16,5,15,14,16,16,8,12,14,2,8
34,90.0,403.0,16.1124896609,15.3126550868,19,1,0,1,5,16,16,11,8,9,12,9,16,10,10,16,16,13,10,16,16,8,10,16,16,0,8,16,7,16,16,9,16,12,15,6,2,8
46,90.0,350.5,14.0941512126,13.5611031859,20,0,0,0,16,16,16,15,9,13,16,16,13,13,1,13,16,16,16,14,5,12,3,15,16,6,2,0,6,16,16,14,3,0,0,0,1,8
35,90.0,346.0,16.8535645472,16.3304431599,18,1,0,1,4,13,4,0,0,9,16,5,16,16,15,3,9,16,10,16,16,7,10,16,16,8,4,16,4,15,16,15,13,15,14,16,1,8
40,72.6459751129,410.0,15.2146341463,16.0207317073,23,1,0,0,3,16,16,16,13,12,13,3,14,13,16,16,16,8,11,16,14,10,16,16,12,0,8,12,2,8,6,0,14,5,14,6,1,8
44,-86.9872131348,324.5,14.2234206471,14.2994350282,20,0,0,1,8,16,16,12,13,13,10,12,4,8,1,16,16,12,7,16,13,8,7,12,1,8,12,12,14,16,14,1,0,0,0,0,2,8
49,90.0,393.0,15.5958439355,14.8074639525,21,0,0,0,6,15,16,14,4,11,16,10,10,15,4,14,16,13,8,16,16,9,0,14,16,16,13,16,12,15,14,12,1,3,14,12,1,8
41,-75.963760376,354.5,14.9929478138,14.5481899389,20,0,0,0,6,8,8,16,15,14,15,7,16,16,16,16,16,16,16,16,16,16,16,16,12,12,16,13,10,16,16,12,2,1,4,1,0,8
40,90.0,348.0,15.6503831418,16.1930076628,18,1,0,1,5,16,11,1,4,12,16,9,16,12,14,16,16,12,4,16,16,14,15,13,16,8,5,16,8,13,9,1,4,13,16,14,1,8
43,90.0,228.5,12.7979576951,13.8446389497,18,0,0,0,10,16,16,13,15,16,15,12,16,16,16,11,4,13,16,16,6,14,14,0,0,0,2,4,0,10,8,0,0,0,0,0,0,8
35,90.0,349.0,14.6905444126,17.582617001,20,1,0,1,14,13,12,12,10,15,12,11,16,3,2,13,16,1,0,12,5,12,8,8,12,5,0,12,0,0,0,0,1,10,4,16,2,8
32,90.0,428.0,15.1039719626,16.2028816199,20,1,0,1,11,16,16,11,13,13,12,9,16,4,1,16,13,1,4,16,16,16,13,16,15,4,5,16,1,13,14,8,13,16,16,12,2,8
30,90.0,430.5,16.035617499,14.9396051103,20,1,0,1,4,13,16,16,12,12,12,7,12,10,7,16,11,4,8,16,16,4,9,16,1,0,8,14,14,10,15,13,8,7,14,1,2,8
41,90.0,370.5,15.9073324336,15.0085470085,20,0,0,1,8,15,16,14,1,2,12,12,16,8,7,16,14,15,8,16,14,7,10,16,16,16,8,16,5,16,16,11,3,12,16,13,1,8
39,90.0,358.5,14.8358902836,14.3045095305,20,0,0,1,9,16,16,14,8,12,16,10,16,10,4,12,16,16,16,16,14,13,1,11,16,12,15,10,2,11,15,16,6,0,0,0,1,8
43,-77.4711914062,292.5,15.539031339,15.2056980057,19,1,0,1,0,0,0,9,14,9,9,1,4,12,14,15,13,2,9,8,16,12,5,14,8,12,14,16,12,16,16,8,0,0,4,2,1,8
39,90.0,402.5,16.2799171843,15.3747412008,20,1,0,1,1,11,16,15,4,8,11,2,14,12,6,13,16,9,10,14,16,9,3,15,13,0,9,16,4,16,16,11,14,14,15,10,2,8
42,90.0,351.0,16.4245014245,15.5631528965,18,0,0,1,0,8,15,7,1,11,9,0,6,13,4,14,16,12,11,10,14,9,0,9,16,11,1,16,6,16,13,13,8,12,16,12,2,8
43,84.8055706024,418.0,15.3110047847,15.5693779904,22,1,0,1,5,11,6,13,14,13,14,9,16,5,0,14,16,0,3,16,16,7,11,13,14,8,0,16,14,16,14,1,2,12,12,16,2,8
43,84.2894067764,460.0,15.075,15.9637681159,22,1,0,1,12,14,12,16,16,16,16,10,16,2,0,16,16,0,9,16,9,7,2,16,16,0,8,16,0,10,16,15,14,9,14,10,2,8
42,86.6335394382,408.0,15.6258169935,16.2144607843,20,1,0,1,1,13,13,12,8,16,16,4,14,11,0,13,15,4,3,16,16,8,3,15,14,1,0,16,4,15,15,6,12,14,12,16,2,8
32,90.0,357.0,14.7016806723,13.7399626517,20,0,0,0,16,16,16,9,4,11,13,16,16,15,5,14,16,16,0,16,16,4,2,14,13,12,15,16,16,10,14,6,0,0,0,0,2,8
32,-85.9143829346,363.5,15.6533700138,15.9821182944,18,0,0,0,4,8,8,4,10,16,15,5,16,16,16,16,16,16,16,16,12,16,16,16,16,16,16,16,7,16,16,10,4,11,15,12,0,8
48,80.1341934204,364.0,15.1167582418,15.641025641,23,1,0,1,4,15,10,12,4,11,10,2,16,11,2,16,16,10,10,14,16,10,16,10,13,7,0,16,9,12,5,0,3,13,13,16,2,8
38,90.0,370.0,14.2189189189,14.5707207207,20,0,0,0,10,16,16,13,9,16,16,14,16,12,1,16,16,9,4,16,16,9,1,16,12,16,16,12,5,12,11,12,0,2,4,0,2,8
43,90.0,392.5,14.7078556263,16.5532908705,21,1,1,0,9,16,15,12,16,16,16,11,16,16,16,16,4,2,9,16,12,16,9,14,8,1,11,16,5,10,0,2,15,16,16,8,1,8
42,90.0,343.5,15.166424066,14.6948083455,18,0,0,0,14,16,14,5,1,8,16,14,16,16,10,16,16,16,16,16,10,16,5,16,16,16,16,10,2,14,16,13,3,2,8,2,1,8
43,-84.2894058228,326.0,15.5199386503,15.6646216769,18,1,0,1,4,8,7,4,9,15,14,4,16,8,7,16,16,3,3,12,16,5,3,16,13,10,5,16,3,14,13,6,0,4,11,12,2,8
42,-81.8698959351,338.5,14.4815361891,14.4140817331,19,1,0,1,8,14,7,14,8,10,15,10,16,5,1,16,16,8,4,16,16,10,10,13,10,13,14,14,6,16,14,1,0,2,4,1,2,8
42,90.0,455.0,15.2571428571,15.1622710623,20,1,0,1,7,16,16,16,16,16,16,16,10,9,5,16,5,0,4,16,16,1,11,16,1,0,7,9,14,13,14,9,12,9,13,1,2,8
37,-85.0302581787,317.5,14.5464566929,13.9081364829,20,0,0,0,14,16,12,4,6,15,16,12,16,12,12,16,16,16,16,16,12,12,13,14,9,12,12,3,14,16,13,1,0,0,0,0,0,8
40,90.0,408.0,15.6184640523,14.9375,20,0,0,1,8,16,16,14,8,9,15,8,16,9,2,16,16,14,12,16,12,12,7,16,16,15,14,16,8,16,16,9,4,14,16,9,1,8
37,90.0,343.5,15.2207666181,13.6487142164,20,0,1,1,4,16,14,14,9,5,8,5,16,1,0,0,16,16,16,16,16,1,0,9,14,9,16,14,10,11,8,14,1,0,2,2,1,8
37,90.0,348.0,13.3577586207,14.0632183908,22,0,0,1,14,13,13,16,16,16,16,16,16,5,7,16,16,16,16,16,14,16,16,15,2,3,11,14,0,5,16,6,0,0,0,0,1,8
46,90.0,361.0,15.8439519852,16.5180055402,19,1,0,0,2,8,11,6,9,16,15,4,14,16,8,12,16,8,5,14,10,16,7,10,16,10,4,16,1,14,15,11,4,10,16,16,2,8
45,90.0,385.0,15.9043290043,14.6168831169,20,0,0,1,7,15,16,12,0,7,12,5,16,7,1,13,16,13,10,16,16,5,1,14,16,10,8,16,13,14,14,9,5,15,16,6,2,8
34,90.0,297.0,15.5662177329,14.6088664422,16,0,0,1,7,13,5,0,0,8,12,12,14,16,15,12,15,16,16,16,16,10,13,16,16,16,16,14,12,15,14,7,3,2,2,0,0,8
38,79.3803443909,441.5,15.9346923367,15.7663269158,21,1,0,1,3,15,13,16,16,12,9,6,14,6,0,16,13,1,12,16,16,5,2,16,8,0,8,16,4,13,16,16,13,4,14,10,2,8
40,-84.2894058228,262.0,13.8575063613,14.082697201,17,0,0,0,11,9,8,8,14,16,16,8,16,16,16,16,16,16,16,16,10,16,15,8,5,4,5,1,5,16,7,0,0,0,0,0,0,8
34,90.0,359.5,16.0078813166,14.5164580436,20,1,0,1,6,16,13,0,0,7,8,6,14,12,13,11,13,16,16,16,16,4,11,16,16,7,13,16,12,16,16,9,10,13,15,8,1,8
44,-72.6459732056,245.5,14.9395790903,17.7501697217,20,1,0,1,0,1,0,0,12,16,12,1,11,16,15,12,16,4,12,13,9,5,2,16,16,16,16,16,0,0,7,14,1,1,4,2,0,8
34,-87.1375961304,414.0,15.7375201288,15.9665861514,20,1,0,1,11,14,10,5,12,16,16,11,16,16,16,16,16,6,8,16,16,9,5,16,16,10,7,16,6,15,16,13,12,14,16,14,2,8
28,-86.8201675415,356.5,14.7956989247,14.5624123422,18,0,0,0,11,16,14,7,10,16,16,11,16,16,16,16,16,16,16,16,16,16,16,16,11,14,16,14,11,16,16,7,0,1,4,1,0,8
34,90.0,405.0,15.4736625514,15.3197530864,18,1,0,0,8,15,16,10,10,16,16,6,16,16,16,16,16,9,6,16,16,14,12,16,16,8,9,16,8,15,14,13,5,15,16,7,1,8
43,90.0,313.5,16.1977671451,15.5592769803,20,0,0,0,1,13,16,13,1,1,5,2,14,16,9,16,13,16,16,16,16,9,1,16,16,16,16,14,14,5,8,16,13,16,14,1,0,8
32,-81.8698959351,370.0,15.0783783784,14.5189189189,20,0,0,0,4,13,16,16,13,12,13,3,16,16,16,16,16,14,10,16,16,16,16,14,13,15,13,16,16,16,11,1,1,7,12,5,0,8
46,90.0,399.0,16.4728487886,14.0526315789,21,0,0,1,3,16,16,16,4,1,7,3,16,13,9,16,12,11,16,16,16,9,0,16,16,16,16,16,11,14,11,16,16,16,14,2,1,8
42,82.4053564072,342.5,15.3104622871,15.8637469586,20,1,0,1,8,14,15,12,0,4,8,8,16,7,13,16,13,13,12,16,13,16,16,13,16,5,0,16,0,2,13,0,3,14,13,12,1,8
39,90.0,404.0,16.5589933993,15.3551980198,20,1,0,1,3,14,14,5,3,10,11,3,12,12,4,16,16,8,7,12,16,10,2,16,13,0,0,16,14,14,14,9,13,12,9,16,2,8
34,72.8972740173,344.5,16.1625544267,15.9951620706,20,0,0,1,0,7,16,16,7,1,5,0,5,16,5,13,16,16,16,11,14,16,12,16,13,6,5,10,0,1,11,15,4,4,10,5,2,8
39,90.0,291.5,13.098913665,13.5025728988,19,0,0,1,12,14,10,13,9,12,16,16,16,10,8,16,16,16,16,10,11,16,15,10,9,11,3,0,1,14,1,0,0,0,0,0,1,8
33,90.0,370.5,14.9370220423,14.4224021592,20,0,0,1,4,15,14,15,9,12,12,3,16,6,0,10,16,13,8,16,16,7,4,14,16,15,13,16,7,15,16,7,0,6,8,3,1,8
43,-84.8055725098,390.0,15.7991452991,15.3760683761,20,0,0,0,6,12,11,6,6,16,16,8,16,16,8,15,16,13,9,16,12,16,3,10,16,14,10,16,14,16,16,14,2,5,14,16,2,8
44,87.1375946999,374.5,14.9114374722,15.2634623943,20,0,0,1,6,16,15,13,8,15,14,4,16,5,0,5,16,10,1,14,16,4,4,15,13,12,1,13,7,15,12,4,0,7,16,11,2,8
46,90.0,296.5,14.1495222035,17.5542439573,20,0,0,1,4,14,12,15,16,16,15,5,16,3,0,12,16,16,10,16,16,1,2,16,13,15,13,16,6,4,2,16,0,2,12,12,0,8
33,73.610458374,361.0,16.0226223453,15.649122807,19,0,0,1,1,10,16,16,11,2,4,1,12,13,4,13,16,16,16,14,11,9,0,14,14,6,4,16,0,7,9,16,14,8,13,4,2,8
43,90.0,278.0,13.5551558753,13.881294964,17,0,0,1,13,16,16,9,10,15,16,8,16,8,12,16,16,16,16,16,10,16,16,9,1,8,9,2,3,16,6,0,0,0,0,0,0,8
46,81.4692344666,361.5,16.000461042,16.3969571231,20,1,0,1,7,9,5,15,5,10,13,6,16,5,2,14,16,6,4,14,16,5,3,14,13,0,0,14,3,11,13,3,8,11,10,14,2,8
41,90.0,376.0,15.7149822695,17.2171985816,20,1,0,0,8,15,15,6,8,15,15,10,16,16,16,16,16,12,12,16,8,16,16,16,16,5,8,16,0,3,6,4,11,16,16,14,1,8
38,-79.2156982422,315.0,14.7010582011,14.4317460317,20,0,0,1,2,14,12,14,10,8,8,5,14,9,0,9,16,13,7,16,14,11,8,13,4,13,16,16,1,16,11,1,0,1,6,5,1,8
45,81.4692354202,348.5,15.2319464371,16.393591583,20,1,0,1,2,14,16,9,7,13,15,2,10,9,0,14,16,7,5,8,3,13,10,15,16,7,0,16,0,9,10,6,0,12,16,14,2,8
41,90.0,358.0,14.6000931099,14.498603352,20,1,0,1,6,13,11,16,14,8,13,5,12,8,0,16,14,1,0,16,12,10,8,9,3,14,8,16,16,10,13,0,0,1,9,6,2,8
40,-86.9872131348,342.5,16.5630170316,14.802919708,20,0,1,1,0,6,12,15,5,2,0,0,11,10,3,3,16,15,13,11,16,4,0,6,16,13,1,14,12,14,12,13,1,5,13,15,2,8
40,90.0,363.0,14.8021120294,14.9302112029,18,1,0,0,7,16,16,10,6,14,16,6,10,16,10,16,16,10,12,16,16,16,10,16,16,13,14,16,9,15,11,6,3,8,11,5,0,8
42,-87.27368927,400.0,15.4841666667,15.82625,20,1,0,1,8,15,10,5,15,14,15,5,16,14,14,16,16,4,9,16,16,12,12,16,16,12,12,16,6,15,16,9,4,14,16,8,1,8
42,75.2564373016,426.5,15.3677217663,15.9402110199,21,0,0,1,4,16,16,16,16,13,14,2,12,13,8,16,16,12,10,16,16,10,7,16,16,1,2,16,4,10,12,9,16,9,14,14,2,8
39,90.0,356.5,14.713884993,13.9864422627,20,0,0,1,6,13,14,14,9,15,12,13,16,4,0,13,16,10,1,13,16,0,3,14,8,12,15,10,12,10,14,5,0,0,0,0,2,8
37,86.9872126579,384.0,16.3893229167,14.9791666667,21,1,0,1,5,16,16,5,0,6,8,6,14,11,9,15,13,13,13,16,16,8,3,16,16,7,6,16,14,16,16,11,9,16,16,11,2,8
39,90.0,414.0,15.8232689211,14.4867149758,20,0,1,0,9,16,13,13,4,8,14,13,16,13,0,8,16,14,10,16,16,10,0,6,16,15,10,16,14,13,9,15,9,8,14,8,1,8
34,90.0,408.5,15.3798449612,15.9241126071,18,1,0,1,6,16,16,14,10,16,16,8,12,14,13,16,16,6,4,16,16,11,8,16,16,11,10,16,3,16,16,12,5,15,16,16,2,8
38,90.0,387.0,14.5981912145,14.8031869078,20,0,0,1,10,16,16,11,12,15,8,8,16,7,6,16,16,5,0,16,16,5,6,15,13,13,12,16,6,15,16,10,0,7,9,5,2,8
52,90.0,339.5,15.3701521846,15.9558173785,20,1,0,1,6,16,16,13,5,14,15,4,16,11,5,16,16,12,11,16,16,8,2,16,16,13,10,16,14,9,8,16,5,10,14,8,1,8
45,90.0,429.5,15.5677143966,14.9774932092,20,0,0,1,6,16,16,14,9,16,16,7,16,11,6,16,16,11,8,16,16,8,2,16,16,14,10,16,11,14,14,13,5,14,16,8,2,8
37,-71.5650482178,339.5,15.6936671576,13.3608247423,21,0,0,1,2,5,11,16,15,8,4,2,16,15,14,16,16,16,16,14,16,8,8,16,10,13,16,16,16,14,15,8,0,0,0,0,1,8
42,86.9872126579,334.0,15.3847305389,15.5144710579,19,1,0,1,2,15,15,9,4,9,10,6,6,5,3,14,16,12,10,16,10,8,5,15,13,13,11,16,4,13,16,7,0,6,16,7,2,8
32,78.6900672913,389.5,15.6178861789,16.3033804022,20,1,0,1,2,11,16,16,9,11,12,4,12,15,8,16,16,14,14,16,16,14,8,16,16,1,8,16,1,8,8,10,16,13,14,12,2,8
42,90.0,306.5,15.1027732463,15.8771071234,19,0,0,1,0,5,15,13,16,15,9,0,12,1,12,16,16,16,16,11,16,13,16,12,11,16,16,16,7,16,16,2,0,2,8,10,0,8
41,-86.1859207153,378.5,15.6221928666,14.5645090269,21,0,0,1,2,13,13,13,12,16,16,3,14,11,14,16,16,13,7,16,16,4,15,15,12,16,16,16,16,16,14,5,0,4,11,7,1,8
39,90.0,337.0,14.9920870425,15.146884273,18,0,0,0,5,15,15,8,4,12,16,7,14,16,7,16,16,16,16,16,14,16,16,16,16,16,16,14,1,10,16,9,1,6,7,1,0,8
44,76.6075048447,370.5,15.06162843,16.1210076473,23,1,0,0,1,16,16,16,12,14,11,1,14,16,16,16,16,10,12,12,16,16,16,10,12,10,10,16,3,9,6,0,0,15,16,16,1,8
38,81.0273742676,370.0,14.9189189189,15.5765765766,21,0,0,1,6,15,9,9,14,8,12,5,16,5,0,4,14,14,5,13,16,4,6,13,8,14,1,14,6,13,10,1,0,11,13,11,2,8
42,84.2894067764,361.0,16.2202216066,15.648199446,19,1,0,1,1,15,11,1,5,15,12,1,9,8,7,16,16,8,11,8,16,7,4,16,16,1,1,8,9,15,16,12,10,12,13,10,2,8
41,86.6335394382,399.0,15.4010025063,15.4661654135,21,1,0,0,2,14,16,13,15,14,11,3,16,15,10,16,16,7,11,12,16,14,11,16,16,10,7,16,7,16,16,6,2,13,16,16,1,8
40,90.0,370.0,14.9477477477,15.2725225225,18,0,0,1,8,15,16,16,9,11,16,12,16,6,0,12,16,14,4,16,16,5,6,16,13,15,5,16,4,15,15,8,0,7,13,8,2,8
39,90.0,389.0,16.0779777207,15.1585261354,20,1,0,1,2,14,16,15,4,10,10,4,10,10,4,16,16,10,11,16,16,12,10,16,16,9,8,16,6,15,16,11,11,16,16,9,2,8
35,90.0,374.0,15.6764705882,14.8939393939,20,0,0,0,3,16,16,15,5,11,15,3,10,15,5,13,16,16,16,14,16,13,1,12,16,16,16,16,6,10,13,16,9,8,8,4,1,8
46,-76.7594833374,359.0,13.8467966574,14.7924791086,20,0,0,1,8,16,10,14,13,14,16,9,16,9,0,8,16,16,16,16,7,12,11,16,13,15,16,13,0,13,14,7,0,1,2,0,1,8
37,90.0,347.0,15.1316042267,14.0672430355,20,0,1,1,4,13,9,13,6,4,8,7,16,4,0,1,14,16,10,13,16,0,2,5,14,14,16,16,10,12,11,15,3,0,4,4,1,8
43,90.0,304.0,14.4029605263,14.7165570175,17,0,0,1,6,15,12,14,2,4,12,7,16,6,0,9,16,16,10,16,14,10,12,14,13,16,13,14,2,12,4,0,0,3,6,1,1,8
